Ore Name,ItemStack,Item ID,Wildcard,Mod
oreRedgraniteAdamantine,1xgt.blockores@4319,gregtech:gt.blockores,false,gregtech
oreRedgraniteAdamantium,1xgt.blockores@4319,gregtech:gt.blockores,false,gregtech
oreRedgraniteAlmandine,1xgt.blockores@4820,gregtech:gt.blockores,false,gregtech
oreRedgraniteAluminium,1xgt.blockores@4019,gregtech:gt.blockores,false,gregtech
oreRedgraniteAlunite,1xgt.blockores@4911,gregtech:gt.blockores,false,gregtech
oreRedgraniteAmber,1xgt.blockores@4514,gregtech:gt.blockores,false,gregtech
oreRedgraniteAmericium,1xgt.blockores@4103,gregtech:gt.blockores,false,gregtech
oreRedgraniteAmethyst,1xgt.blockores@4509,gregtech:gt.blockores,false,gregtech
oreRedgraniteAndradite,1xgt.blockores@4821,gregtech:gt.blockores,false,gregtech
oreRedgraniteAntimony,1xgt.blockores@4058,gregtech:gt.blockores,false,gregtech
oreRedgraniteAnyCopper,1xgt.blockores@4035,gregtech:gt.blockores,false,gregtech
oreRedgraniteAnyIron,1xgt.blockores@4032,gregtech:gt.blockores,false,gregtech
oreRedgraniteAnyIron,1xgt.blockores@4307,gregtech:gt.blockores,false,gregtech
oreRedgraniteApatite,1xgt.blockores@4530,gregtech:gt.blockores,false,gregtech
oreRedgraniteArsenic,1xgt.blockores@4039,gregtech:gt.blockores,false,gregtech
oreRedgraniteAsbestos,1xgt.blockores@4946,gregtech:gt.blockores,false,gregtech
oreRedgraniteAstralSilver,1xgt.blockores@4333,gregtech:gt.blockores,false,gregtech
oreRedgraniteBandedIron,1xgt.blockores@4917,gregtech:gt.blockores,false,gregtech
oreRedgraniteBarite,1xgt.blockores@4904,gregtech:gt.blockores,false,gregtech
oreRedgraniteBarium,1xgt.blockores@4063,gregtech:gt.blockores,false,gregtech
oreRedgraniteBasalticMineralSand,1xgt.blockores@4935,gregtech:gt.blockores,false,gregtech
oreRedgraniteBastnasite,1xgt.blockores@4905,gregtech:gt.blockores,false,gregtech
oreRedgraniteBauxite,1xgt.blockores@4822,gregtech:gt.blockores,false,gregtech
oreRedgraniteBentonite,1xgt.blockores@4927,gregtech:gt.blockores,false,gregtech
oreRedgraniteBeryllium,1xgt.blockores@4008,gregtech:gt.blockores,false,gregtech
oreRedgraniteBismuth,1xgt.blockores@4090,gregtech:gt.blockores,false,gregtech
oreRedgraniteBlueTopaz,1xgt.blockores@4513,gregtech:gt.blockores,false,gregtech
oreRedgraniteBorax,1xgt.blockores@4941,gregtech:gt.blockores,false,gregtech
oreRedgraniteBoron,1xgt.blockores@4009,gregtech:gt.blockores,false,gregtech
oreRedgraniteBrownLimonite,1xgt.blockores@4930,gregtech:gt.blockores,false,gregtech
oreRedgraniteCadmium,1xgt.blockores@4055,gregtech:gt.blockores,false,gregtech
oreRedgraniteCaesium,1xgt.blockores@4062,gregtech:gt.blockores,false,gregtech
oreRedgraniteCalcite,1xgt.blockores@4823,gregtech:gt.blockores,false,gregtech
oreRedgraniteCassiterite,1xgt.blockores@4824,gregtech:gt.blockores,false,gregtech
oreRedgraniteCassiteriteSand,1xgt.blockores@4937,gregtech:gt.blockores,false,gregtech
oreRedgraniteCelestine,1xgt.blockores@4913,gregtech:gt.blockores,false,gregtech
oreRedgraniteCerium,1xgt.blockores@4065,gregtech:gt.blockores,false,gregtech
oreRedgraniteCertusQuartz,1xgt.blockores@4516,gregtech:gt.blockores,false,gregtech
oreRedgraniteChalcopyrite,1xgt.blockores@4855,gregtech:gt.blockores,false,gregtech
oreRedgraniteChargedCertusQuartz,1xgt.blockores@4517,gregtech:gt.blockores,false,gregtech
oreRedgraniteCheese,1xgt.blockores@4894,gregtech:gt.blockores,false,gregtech
oreRedgraniteChrome,1xgt.blockores@4030,gregtech:gt.blockores,false,gregtech
oreRedgraniteChromite,1xgt.blockores@4825,gregtech:gt.blockores,false,gregtech
oreRedgraniteChrysotile,1xgt.blockores@4912,gregtech:gt.blockores,false,gregtech
oreRedgraniteCinnabar,1xgt.blockores@4826,gregtech:gt.blockores,false,gregtech
oreRedgraniteCoal,1xgt.blockores@4535,gregtech:gt.blockores,false,gregtech
oreRedgraniteCobalt,1xgt.blockores@4033,gregtech:gt.blockores,false,gregtech
oreRedgraniteCobaltite,1xgt.blockores@4827,gregtech:gt.blockores,false,gregtech
oreRedgraniteCooperite,1xgt.blockores@4828,gregtech:gt.blockores,false,gregtech
oreRedgraniteCopper,1xgt.blockores@4035,gregtech:gt.blockores,false,gregtech
oreRedgraniteDarkIron,1xgt.blockores@4342,gregtech:gt.blockores,false,gregtech
oreRedgraniteDeepIron,1xgt.blockores@4829,gregtech:gt.blockores,false,gregtech
oreRedgraniteDesh,1xgt.blockores@4884,gregtech:gt.blockores,false,gregtech
oreRedgraniteDiamond,1xgt.blockores@4500,gregtech:gt.blockores,false,gregtech
oreRedgraniteDiatomite,1xgt.blockores@4948,gregtech:gt.blockores,false,gregtech
oreRedgraniteDilithium,1xgt.blockores@4515,gregtech:gt.blockores,false,gregtech
oreRedgraniteDolomite,1xgt.blockores@4914,gregtech:gt.blockores,false,gregtech
oreRedgraniteDysprosium,1xgt.blockores@4073,gregtech:gt.blockores,false,gregtech
oreRedgraniteElectrum,1xgt.blockores@4303,gregtech:gt.blockores,false,gregtech
oreRedgraniteEmerald,1xgt.blockores@4501,gregtech:gt.blockores,false,gregtech
oreRedgraniteEmery,1xgt.blockores@4861,gregtech:gt.blockores,false,gregtech
oreRedgraniteErbium,1xgt.blockores@4075,gregtech:gt.blockores,false,gregtech
oreRedgraniteEuropium,1xgt.blockores@4070,gregtech:gt.blockores,false,gregtech
oreRedgraniteFZDarkIron,1xgt.blockores@4342,gregtech:gt.blockores,false,gregtech
oreRedgraniteFirestone,1xgt.blockores@4347,gregtech:gt.blockores,false,gregtech
oreRedgraniteFoolsRuby,1xgt.blockores@4512,gregtech:gt.blockores,false,gregtech
oreRedgraniteForce,1xgt.blockores@4521,gregtech:gt.blockores,false,gregtech
oreRedgraniteForcicium,1xgt.blockores@4518,gregtech:gt.blockores,false,gregtech
oreRedgraniteForcillium,1xgt.blockores@4519,gregtech:gt.blockores,false,gregtech
oreRedgraniteFullersEarth,1xgt.blockores@4928,gregtech:gt.blockores,false,gregtech
oreRedgraniteFzDarkIron,1xgt.blockores@4342,gregtech:gt.blockores,false,gregtech
oreRedgraniteGadolinium,1xgt.blockores@4071,gregtech:gt.blockores,false,gregtech
oreRedgraniteGalena,1xgt.blockores@4830,gregtech:gt.blockores,false,gregtech
oreRedgraniteGallium,1xgt.blockores@4037,gregtech:gt.blockores,false,gregtech
oreRedgraniteGarnet,1xgt.blockores@4527,gregtech:gt.blockores,false,gregtech
oreRedgraniteGarnetRed,1xgt.blockores@4527,gregtech:gt.blockores,false,gregtech
oreRedgraniteGarnetSand,1xgt.blockores@4938,gregtech:gt.blockores,false,gregtech
oreRedgraniteGarnetYellow,1xgt.blockores@4528,gregtech:gt.blockores,false,gregtech
oreRedgraniteGarnierite,1xgt.blockores@4906,gregtech:gt.blockores,false,gregtech
oreRedgraniteGlauconite,1xgt.blockores@4933,gregtech:gt.blockores,false,gregtech
oreRedgraniteGlauconiteSand,1xgt.blockores@4949,gregtech:gt.blockores,false,gregtech
oreRedgraniteGold,1xgt.blockores@4086,gregtech:gt.blockores,false,gregtech
oreRedgraniteGraniticMineralSand,1xgt.blockores@4936,gregtech:gt.blockores,false,gregtech
oreRedgraniteGraphite,1xgt.blockores@4865,gregtech:gt.blockores,false,gregtech
oreRedgraniteGreenSapphire,1xgt.blockores@4504,gregtech:gt.blockores,false,gregtech
oreRedgraniteGrossular,1xgt.blockores@4831,gregtech:gt.blockores,false,gregtech
oreRedgraniteGypsum,1xgt.blockores@4934,gregtech:gt.blockores,false,gregtech
oreRedgraniteHolmium,1xgt.blockores@4074,gregtech:gt.blockores,false,gregtech
oreRedgraniteIlmenite,1xgt.blockores@4918,gregtech:gt.blockores,false,gregtech
oreRedgraniteIndium,1xgt.blockores@4056,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedAir,1xgt.blockores@4540,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedEarth,1xgt.blockores@4542,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedEntropy,1xgt.blockores@4544,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedFire,1xgt.blockores@4541,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedGold,1xgt.blockores@4323,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedOrder,1xgt.blockores@4545,gregtech:gt.blockores,false,gregtech
oreRedgraniteInfusedWater,1xgt.blockores@4543,gregtech:gt.blockores,false,gregtech
oreRedgraniteIridium,1xgt.blockores@4084,gregtech:gt.blockores,false,gregtech
oreRedgraniteIron,1xgt.blockores@4032,gregtech:gt.blockores,false,gregtech
oreRedgraniteJade,1xgt.blockores@4537,gregtech:gt.blockores,false,gregtech
oreRedgraniteJasper,1xgt.blockores@4511,gregtech:gt.blockores,false,gregtech
oreRedgraniteKaolinite,1xgt.blockores@4929,gregtech:gt.blockores,false,gregtech
oreRedgraniteKyanite,1xgt.blockores@4924,gregtech:gt.blockores,false,gregtech
oreRedgraniteLanthanum,1xgt.blockores@4064,gregtech:gt.blockores,false,gregtech
oreRedgraniteLapis,1xgt.blockores@4526,gregtech:gt.blockores,false,gregtech
oreRedgraniteLazurite,1xgt.blockores@4524,gregtech:gt.blockores,false,gregtech
oreRedgraniteLead,1xgt.blockores@4089,gregtech:gt.blockores,false,gregtech
oreRedgraniteLepidolite,1xgt.blockores@4907,gregtech:gt.blockores,false,gregtech
oreRedgraniteLignite,1xgt.blockores@4538,gregtech:gt.blockores,false,gregtech
oreRedgraniteLithium,1xgt.blockores@4006,gregtech:gt.blockores,false,gregtech
oreRedgraniteLutetium,1xgt.blockores@4078,gregtech:gt.blockores,false,gregtech
oreRedgraniteMagnesite,1xgt.blockores@4908,gregtech:gt.blockores,false,gregtech
oreRedgraniteMagnesium,1xgt.blockores@4018,gregtech:gt.blockores,false,gregtech
oreRedgraniteMagnetite,1xgt.blockores@4870,gregtech:gt.blockores,false,gregtech
oreRedgraniteMalachite,1xgt.blockores@4871,gregtech:gt.blockores,false,gregtech
oreRedgraniteManganese,1xgt.blockores@4031,gregtech:gt.blockores,false,gregtech
oreRedgraniteMeteoricIron,1xgt.blockores@4340,gregtech:gt.blockores,false,gregtech
oreRedgraniteMica,1xgt.blockores@4901,gregtech:gt.blockores,false,gregtech
oreRedgraniteMidasium,1xgt.blockores@4332,gregtech:gt.blockores,false,gregtech
oreRedgraniteMirabilite,1xgt.blockores@4900,gregtech:gt.blockores,false,gregtech
oreRedgraniteMithril,1xgt.blockores@4331,gregtech:gt.blockores,false,gregtech
oreRedgraniteMolybdenite,1xgt.blockores@4942,gregtech:gt.blockores,false,gregtech
oreRedgraniteMolybdenum,1xgt.blockores@4048,gregtech:gt.blockores,false,gregtech
oreRedgraniteMonazite,1xgt.blockores@4520,gregtech:gt.blockores,false,gregtech
oreRedgraniteNaquadah,1xgt.blockores@4324,gregtech:gt.blockores,false,gregtech
oreRedgraniteNaquadahEnriched,1xgt.blockores@4326,gregtech:gt.blockores,false,gregtech
oreRedgraniteNaquadria,1xgt.blockores@4327,gregtech:gt.blockores,false,gregtech
oreRedgraniteNeodymium,1xgt.blockores@4067,gregtech:gt.blockores,false,gregtech
oreRedgraniteNetherQuartz,1xgt.blockores@4522,gregtech:gt.blockores,false,gregtech
oreRedgraniteNeutronium,1xgt.blockores@4129,gregtech:gt.blockores,false,gregtech
oreRedgraniteNickel,1xgt.blockores@4034,gregtech:gt.blockores,false,gregtech
oreRedgraniteNikolite,1xgt.blockores@4812,gregtech:gt.blockores,false,gregtech
oreRedgraniteNiobium,1xgt.blockores@4047,gregtech:gt.blockores,false,gregtech
oreRedgraniteNiter,1xgt.blockores@4531,gregtech:gt.blockores,false,gregtech
oreRedgraniteOilsands,1xgt.blockores@4878,gregtech:gt.blockores,false,gregtech
oreRedgraniteOlivine,1xgt.blockores@4505,gregtech:gt.blockores,false,gregtech
oreRedgraniteOpal,1xgt.blockores@4510,gregtech:gt.blockores,false,gregtech
oreRedgraniteOsmium,1xgt.blockores@4083,gregtech:gt.blockores,false,gregtech
oreRedgranitePalladium,1xgt.blockores@4052,gregtech:gt.blockores,false,gregtech
oreRedgranitePentlandite,1xgt.blockores@4909,gregtech:gt.blockores,false,gregtech
oreRedgranitePeridot,1xgt.blockores@4505,gregtech:gt.blockores,false,gregtech
oreRedgranitePerlite,1xgt.blockores@4925,gregtech:gt.blockores,false,gregtech
oreRedgranitePhosphate,1xgt.blockores@4833,gregtech:gt.blockores,false,gregtech
oreRedgranitePhosphor,1xgt.blockores@4021,gregtech:gt.blockores,false,gregtech
oreRedgranitePhosphorite,1xgt.blockores@4534,gregtech:gt.blockores,false,gregtech
oreRedgranitePhosphorus,1xgt.blockores@4534,gregtech:gt.blockores,false,gregtech
oreRedgranitePigIron,1xgt.blockores@4307,gregtech:gt.blockores,false,gregtech
oreRedgranitePitchblende,1xgt.blockores@4873,gregtech:gt.blockores,false,gregtech
oreRedgranitePlatinum,1xgt.blockores@4085,gregtech:gt.blockores,false,gregtech
oreRedgranitePlutonium,1xgt.blockores@4100,gregtech:gt.blockores,false,gregtech
oreRedgranitePlutonium241,1xgt.blockores@4101,gregtech:gt.blockores,false,gregtech
oreRedgranitePollucite,1xgt.blockores@4919,gregtech:gt.blockores,false,gregtech
oreRedgranitePowellite,1xgt.blockores@4883,gregtech:gt.blockores,false,gregtech
oreRedgranitePraseodymium,1xgt.blockores@4066,gregtech:gt.blockores,false,gregtech
oreRedgranitePromethium,1xgt.blockores@4068,gregtech:gt.blockores,false,gregtech
oreRedgranitePumice,1xgt.blockores@4926,gregtech:gt.blockores,false,gregtech
oreRedgranitePyrite,1xgt.blockores@4834,gregtech:gt.blockores,false,gregtech
oreRedgranitePyrolusite,1xgt.blockores@4943,gregtech:gt.blockores,false,gregtech
oreRedgranitePyrope,1xgt.blockores@4835,gregtech:gt.blockores,false,gregtech
oreRedgraniteQuartzSand,1xgt.blockores@4939,gregtech:gt.blockores,false,gregtech
oreRedgraniteQuartzite,1xgt.blockores@4523,gregtech:gt.blockores,false,gregtech
oreRedgraniteRedstone,1xgt.blockores@4810,gregtech:gt.blockores,false,gregtech
oreRedgraniteRockSalt,1xgt.blockores@4944,gregtech:gt.blockores,false,gregtech
oreRedgraniteRubidium,1xgt.blockores@4043,gregtech:gt.blockores,false,gregtech
oreRedgraniteRuby,1xgt.blockores@4502,gregtech:gt.blockores,false,gregtech
oreRedgraniteSalt,1xgt.blockores@4817,gregtech:gt.blockores,false,gregtech
oreRedgraniteSaltpeter,1xgt.blockores@4836,gregtech:gt.blockores,false,gregtech
oreRedgraniteSamarium,1xgt.blockores@4069,gregtech:gt.blockores,false,gregtech
oreRedgraniteSapphire,1xgt.blockores@4503,gregtech:gt.blockores,false,gregtech
oreRedgraniteScandium,1xgt.blockores@4027,gregtech:gt.blockores,false,gregtech
oreRedgraniteScheelite,1xgt.blockores@4910,gregtech:gt.blockores,false,gregtech
oreRedgraniteShadowIron,1xgt.blockores@4336,gregtech:gt.blockores,false,gregtech
oreRedgraniteSilicon,1xgt.blockores@4020,gregtech:gt.blockores,false,gregtech
oreRedgraniteSilver,1xgt.blockores@4054,gregtech:gt.blockores,false,gregtech
oreRedgraniteSoapstone,1xgt.blockores@4877,gregtech:gt.blockores,false,gregtech
oreRedgraniteSodalite,1xgt.blockores@4525,gregtech:gt.blockores,false,gregtech
oreRedgraniteSpessartine,1xgt.blockores@4838,gregtech:gt.blockores,false,gregtech
oreRedgraniteSphalerite,1xgt.blockores@4839,gregtech:gt.blockores,false,gregtech
oreRedgraniteSpodumene,1xgt.blockores@4920,gregtech:gt.blockores,false,gregtech
oreRedgraniteStibnite,1xgt.blockores@4945,gregtech:gt.blockores,false,gregtech
oreRedgraniteStrontium,1xgt.blockores@4044,gregtech:gt.blockores,false,gregtech
oreRedgraniteSulfur,1xgt.blockores@4022,gregtech:gt.blockores,false,gregtech
oreRedgraniteTalc,1xgt.blockores@4902,gregtech:gt.blockores,false,gregtech
oreRedgraniteTantalite,1xgt.blockores@4921,gregtech:gt.blockores,false,gregtech
oreRedgraniteTantalum,1xgt.blockores@4080,gregtech:gt.blockores,false,gregtech
oreRedgraniteTanzanite,1xgt.blockores@4508,gregtech:gt.blockores,false,gregtech
oreRedgraniteTellurium,1xgt.blockores@4059,gregtech:gt.blockores,false,gregtech
oreRedgraniteTerbium,1xgt.blockores@4072,gregtech:gt.blockores,false,gregtech
oreRedgraniteTetrahedrite,1xgt.blockores@4840,gregtech:gt.blockores,false,gregtech
oreRedgraniteThorium,1xgt.blockores@4096,gregtech:gt.blockores,false,gregtech
oreRedgraniteThulium,1xgt.blockores@4076,gregtech:gt.blockores,false,gregtech
oreRedgraniteTin,1xgt.blockores@4057,gregtech:gt.blockores,false,gregtech
oreRedgraniteTitanium,1xgt.blockores@4028,gregtech:gt.blockores,false,gregtech
oreRedgraniteTopaz,1xgt.blockores@4507,gregtech:gt.blockores,false,gregtech
oreRedgraniteTrona,1xgt.blockores@4903,gregtech:gt.blockores,false,gregtech
oreRedgraniteTungstate,1xgt.blockores@4841,gregtech:gt.blockores,false,gregtech
oreRedgraniteTungsten,1xgt.blockores@4081,gregtech:gt.blockores,false,gregtech
oreRedgraniteUraninite,1xgt.blockores@4922,gregtech:gt.blockores,false,gregtech
oreRedgraniteUranium,1xgt.blockores@4098,gregtech:gt.blockores,false,gregtech
oreRedgraniteUranium235,1xgt.blockores@4097,gregtech:gt.blockores,false,gregtech
oreRedgraniteUvarovite,1xgt.blockores@4842,gregtech:gt.blockores,false,gregtech
oreRedgraniteVanadium,1xgt.blockores@4029,gregtech:gt.blockores,false,gregtech
oreRedgraniteVanadiumMagnetite,1xgt.blockores@4923,gregtech:gt.blockores,false,gregtech
oreRedgraniteVermiculite,1xgt.blockores@4932,gregtech:gt.blockores,false,gregtech
oreRedgraniteVinteum,1xgt.blockores@4529,gregtech:gt.blockores,false,gregtech
oreRedgraniteWollastonite,1xgt.blockores@4915,gregtech:gt.blockores,false,gregtech
oreRedgraniteWulfenite,1xgt.blockores@4882,gregtech:gt.blockores,false,gregtech
oreRedgraniteYellowLimonite,1xgt.blockores@4931,gregtech:gt.blockores,false,gregtech
oreRedgraniteYtterbium,1xgt.blockores@4077,gregtech:gt.blockores,false,gregtech
oreRedgraniteYttrium,1xgt.blockores@4045,gregtech:gt.blockores,false,gregtech
oreRedgraniteZeolite,1xgt.blockores@4916,gregtech:gt.blockores,false,gregtech
oreRedgraniteZinc,1xgt.blockores@4036,gregtech:gt.blockores,false,gregtech
oreRedstone,1xtile.oreRedstone@0,minecraft:redstone_ore,false,minecraft
oreRedstone,1xgt.blockores@810,gregtech:gt.blockores,false,gregtech
oreRedstone,1xtile.vanillaOreRock@4,PFAAGeologica:vanillaOreRock,false,PFAAGeologica
oreRockSalt,1xgt.blockores@944,gregtech:gt.blockores,false,gregtech
oreRockSalt,1xtile.weakOreRock@5,PFAAGeologica:weakOreRock,false,PFAAGeologica
oreRubidium,1xgt.blockores@43,gregtech:gt.blockores,false,gregtech
oreRuby,1xgt.blockores@502,gregtech:gt.blockores,false,gregtech
oreSalt,1xgt.blockores@817,gregtech:gt.blockores,false,gregtech
oreSaltpeter,1xgt.blockores@836,gregtech:gt.blockores,false,gregtech
oreSaltpeter,1xtile.oreSaltpeter@0,ihl:oreSaltpeter,false,ihl
oreSamarium,1xgt.blockores@69,gregtech:gt.blockores,false,gregtech
oreSapphire,1xgt.blockores@503,gregtech:gt.blockores,false,gregtech
oreScandium,1xgt.blockores@27,gregtech:gt.blockores,false,gregtech
oreScheelite,1xgt.blockores@910,gregtech:gt.blockores,false,gregtech
oreScheelite,1xtile.mediumOreRock@7,PFAAGeologica:mediumOreRock,false,PFAAGeologica
oreShadowIron,1xgt.blockores@336,gregtech:gt.blockores,false,gregtech
oreSilicon,1xgt.blockores@20,gregtech:gt.blockores,false,gregtech
oreSilver,1xgt.blockores@54,gregtech:gt.blockores,false,gregtech
oreSoapstone,1xgt.blockores@877,gregtech:gt.blockores,false,gregtech
oreSoapstone,1xtile.weakOreRock@14,PFAAGeologica:weakOreRock,false,PFAAGeologica
oreSodalite,1xgt.blockores@525,gregtech:gt.blockores,false,gregtech
oreSpessartine,1xgt.blockores@838,gregtech:gt.blockores,false,gregtech
oreSphalerite,1xgt.blockores@839,gregtech:gt.blockores,false,gregtech
oreSphalerite,1xtile.mediumOreRock@8,PFAAGeologica:mediumOreRock,false,PFAAGeologica
oreSpodumene,1xgt.blockores@920,gregtech:gt.blockores,false,gregtech
oreSpodumene,1xtile.strongOreRock@7,PFAAGeologica:strongOreRock,false,PFAAGeologica
oreStibnite,1xgt.blockores@945,gregtech:gt.blockores,false,gregtech
oreStibnite,1xtile.weakOreRock@6,PFAAGeologica:weakOreRock,false,PFAAGeologica
oreStrontium,1xgt.blockores@44,gregtech:gt.blockores,false,gregtech
oreSulfur,1xgt.blockores@22,gregtech:gt.blockores,false,gregtech
oreTalc,1xgt.blockores@902,gregtech:gt.blockores,false,gregtech
oreTantalite,1xgt.blockores@921,gregtech:gt.blockores,false,gregtech
oreTantalite,1xtile.strongOreRock@8,PFAAGeologica:strongOreRock,false,PFAAGeologica
oreTantalum,1xgt.blockores@80,gregtech:gt.blockores,false,gregtech
oreTanzanite,1xgt.blockores@508,gregtech:gt.blockores,false,gregtech
oreTellurium,1xgt.blockores@59,gregtech:gt.blockores,false,gregtech
oreTerbium,1xgt.blockores@72,gregtech:gt.blockores,false,gregtech
oreTetrahedrite,1xgt.blockores@840,gregtech:gt.blockores,false,gregtech
oreThorium,1xgt.blockores@96,gregtech:gt.blockores,false,gregtech
oreThulium,1xgt.blockores@76,gregtech:gt.blockores,false,gregtech
oreTin,1xic2.blockOreTin@0,IC2:blockOreTin,false,IC2
oreTin,1xtile.for.resources@2,Forestry:resources,false,Forestry
oreTin,1xgt.blockores@57,gregtech:gt.blockores,false,gregtech
